ADR_SECTEUR,ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE,CODE_PARENT,CODE_PARENT_DESC,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,IDENTIFIANTPLU,INTITULEPROTECTIONPLU,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,RAISONDEPLANTATION,REMARQUES,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,STADEDEDEVELOPPEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,TYPEIMPLANTATIONPLU,VARIETE,VIGUEUR,coord_x,coord_y,Default,Collet,Houppier,Racine,Tronc,y_prediction
5,2004,2015,2020.0,ESP11825,266,Av J O Wash à L Jouhaux sép,30,6,1,4,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,2,2,1915847.97387,4223122.80733,0,0,0,0,0,0
6,2004,2015,2018.0,ESP12156,410,R Musset de Reynoard à Pupin,10,32,1,7,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,18,0,1914240.7679299999,4221904.60658,0,0,0,0,0,0
3,2004,2013,2013.0,ESP29420,173,Sq Drevet ang Salengro Libé,60,56,0,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,0,0,,8,0,1913243.49446,4223066.31999,1,0,1,0,0,1
2,2004,2015,-1.0,ESP3215,399,Pl J Moulin partie Sud Est,0,70,1,44,,,2,6,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,1,1915155.4040599999,4224662.1816300005,1,0,0,0,1,1
2,2004,2014,2015.0,ESP14983,484,Pc 3 H St Ferjus terr pétanque,20,1,1,1,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,12,0,,0,2,1915050.08276,4225210.22235,0,0,0,0,0,0
2,2004,2013,-1.0,ESP25038,876,Pl du Grésivaudan,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1915119.1323900002,4225747.76002,0,0,0,0,0,0
1,2008,2013,-1.0,ESP16673,362,R Sémard dev éc commerce,10,3,1,3,,,0,20,1,0,0,Arbre de voirie,0,0,0,1,0,,0,0,1913232.2822200002,4224610.97544,0,0,0,0,0,0
5,2004,2015,2017.0,ESP28781,20,Prc Echangeurs Valmy Gallieni,10,0,0,0,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1915491.17277,4224607.24314,0,0,0,0,0,0
6,2004,2014,2014.0,ESP22221,408,R Esmonin  Reynoard à Pupin ,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914390.28366,4221321.609680001,0,0,0,0,0,0
2,2004,2014,2015.0,ESP21802,802,Jard Plantes J à la française,80,11,0,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,2,0,12,0,,6,0,1914862.2750900001,4224418.04706,1,0,0,1,0,0
4,2004,2013,-1.0,ESP14011,499,R L Lagrange face école,40,82,1,6,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1913835.6992400002,4223393.71082,0,0,0,0,0,0
4,2004,2013,-1.0,ESP21143,1036,R de l'Echaillon,30,34,1,27,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,20,0,1913610.0506799999,4221643.58279,0,0,0,0,0,0
5,2004,2013,2018.0,ESP18336,533,Pl  L Jouvet mail jx de boule,50,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,6,0,,0,0,1915106.41046,4222534.60773,0,0,0,0,0,0
3,2004,2014,-1.0,ESP19246,472,Le Rondeau coté pair,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1912889.19655,4221234.948890001,0,0,0,0,0,0
3,2004,2013,-1.0,ESP14132,165,Pc Ch Elysés Est du lac,30,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1912769.0131599999,4221861.36784,1,1,0,0,0,0
2,2014,2014,2020.0,ESP31984,1104,Bd Mal Lyautet devant la Poste,10,42,0,31,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,23,0,1914486.25795,4224246.2329,0,0,0,0,0,0
6,2004,2014,-1.0,ESP14279,841,Terrain de proximité Prémol,10,7,1,13,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,1,1914386.4078799998,4221705.02831,0,0,0,0,0,1
6,2004,2013,2017.0,ESP7375,6,Prc La Bruyère accés SUD,30,6,1,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,2,0,1914846.7892,4222186.63461,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33370,123,Av Martyrs Tram Sud Horowitz,10,4,0,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,0,0,1912279.70635,4226158.666180001,0,0,0,0,0,0
4,2004,2014,-1.0,ESP7861,221,Prc Pompidou pelouse du bassin,30,64,1,39,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1913786.68038,4223299.91001,1,0,0,1,1,1
3,2004,2013,-1.0,ESP2753,618,Ave Beaumarchais,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1912901.3783,4222238.565669999,0,0,0,0,0,0
6,2013,2013,2019.0,ESP32546,787,Ec des Trembles,10,72,0,99,,,0,20,1,0,2,Arbre d'enceintes fermées,0,0,0,0,0,,33,0,1915189.01074,4221538.4535,0,0,0,0,0,0
2,2004,2015,2020.0,ESP2600,175,Cimetière du Grand Sablon,40,102,1,25,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915529.6939400001,4225251.083219999,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33456,187,Av Martyrs impair Nord Mandela,10,156,0,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,61,0,1912694.61573,4225726.5796,0,0,0,0,0,0
2,2004,2015,2017.0,ESP22049,175,Cimetière du Grand Sablon,60,33,1,26,,,0,11,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,2,1915620.2772400002,4225065.16517,0,0,0,0,0,1
4,2004,2014,2014.0,ESP14607,1019,R Peretto Berthelot Gay Lussac,20,13,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,1,,7,0,1914592.66888,4223358.654519999,0,0,0,0,0,0
2,2014,2014,2020.0,ESP33179,714,R Frédéric Taulier,10,88,0,2,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1914629.38551,4225110.3886,0,0,0,0,0,0
3,2004,2014,2014.0,ESP23421,348,R H Dagalier,20,0,1,0,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912794.29543,4221289.106930001,0,0,0,0,0,0
6,2004,2014,-1.0,ESP14274,815,Av Europe ang Cure Bourse,30,1,1,1,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,0,0,1915326.7734,4221463.11544,0,0,0,0,0,0
3,2004,2015,2018.0,ESP20863,86,Bd J Vallier voie tram impair,20,16,1,15,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,0,,0,0,1913342.1459,4223603.38156,0,0,0,0,0,0
5,2004,2015,2018.0,ESP3414,965,R Ninon Vallin park,20,13,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,0,,7,0,1915232.4099400002,4222669.47075,0,0,0,0,0,0
2,2004,2015,2016.0,ESP28328,293,Ec prim J Jaurès n 09,20,13,1,7,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,35,0,1913720.24737,4224741.883359999,0,0,0,0,0,0
3,2004,2014,2014.0,ESP7622,180,R Vaujany Libération Dagalier,40,1,1,1,,,0,11,1,1,0,Arbre de voirie,1,1,0,2,1,,0,2,1912969.0832,4221416.7873,1,0,1,0,0,1
4,2004,2014,2014.0,ESP12616,121,Pc Pompidou pel face 09 à 13,80,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1913626.19714,4223242.21431,1,0,1,1,0,1
3,2004,2015,2016.0,ESP2797,489,Sortie A 480 st Bachelard,20,71,1,45,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,11,0,1912521.2688799999,4222184.330030001,0,0,0,0,0,0
4,2004,2015,2018.0,ESP22663,404,R P Mérimée la Bifurk,50,1,1,1,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,10,0,,0,0,1914463.8979900002,4222795.15921,1,0,1,0,0,1
5,2004,2014,2014.0,ESP30796,339,Av Bossuet Helbronner Racine,40,1,1,1,,,0,11,1,1,0,Arbre de voirie,1,1,0,2,1,,0,2,1915374.5615,4222115.30039,1,0,1,0,0,1
2,2004,2015,2017.0,ESP25665,751,Bd Esplan pair n 02 à 44,100,1,1,1,,,2,6,1,1,0,Arbre de voirie,2,2,0,0,1,,0,1,1913576.38094,4225187.884880001,1,1,1,0,1,1
6,2008,2015,2018.0,ESP28508,223,Av M Reynoard LBruyère  Alliés,10,42,1,31,,,0,20,1,0,0,Arbre de voirie,0,1,0,7,1,,23,0,1914677.4042099998,4222346.43408,0,0,0,0,0,0
4,2004,2014,-1.0,ESP23641,778,R Paul Bourget,10,65,1,40,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,31,0,1914409.68165,4223361.63084,0,0,0,0,0,0
1,2009,2015,2020.0,ESP23508,1038,Pt Catane Nord Vallier Voirie,0,12,1,11,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,1,,0,0,1912494.05557,4223566.884740001,0,0,0,0,0,0
2,2004,2015,2016.0,ESP1893,415,Sq Belmont ang R St Nicolas,10,125,1,2,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,0,0,1913956.3118099999,4224961.91462,0,0,0,0,0,0
2,2014,2014,2020.0,ESP33091,333,Crs La Fontaine impair ,10,83,0,54,,,0,20,0,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1914166.39875,4224478.4246,0,0,0,0,0,0
4,2004,2013,-1.0,ESP27228,757,R Léo Lagrange piste cyclable,30,8,1,7,,,0,11,1,1,0,Arbre de voirie,1,1,0,1,1,,4,0,1914050.6457099998,4223158.76608,0,0,0,0,0,0
2,2014,2014,2020.0,ESP32921,57,Crs Jaurès impair de PHD/ Lorr,10,28,0,1,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,15,0,1913685.8027599999,4224711.86978,0,0,0,0,0,0
6,2004,2015,2017.0,ESP22921,343,Chem du tram,60,82,0,6,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,0,0,1914638.22256,4221708.58474,0,0,0,0,0,0
6,2007,2015,-1.0,ESP15331,394,Jard des Poêtes,10,71,0,45,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,1,0,,11,0,1914360.80766,4222092.78549,1,0,1,0,0,0
4,2004,2015,2017.0,ESP23651,174,Av J O nord 140 RIA Chapitre,40,96,1,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,7,1,,8,0,1915369.23185,4222946.20763,0,0,0,0,0,0
3,2004,2013,-1.0,ESP5581,84,Pc Ch Elysés pel petit train,50,10,1,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1912813.85489,4221837.20417,1,0,1,0,0,0
2,2004,2015,-1.0,ESP18852,177,Pl J Moulin partie Nord Ouest,10,71,1,45,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,11,0,1915051.18648,4224755.57309,0,0,0,0,0,1
3,2004,2013,2018.0,ESP18965,420,Crs Libération Rondeau Ec Libé,10,57,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1913057.13833,4221611.60179,0,0,0,0,0,0
6,2004,2013,-1.0,ESP15274,674,R Pupin des Ecrins au tunnel,40,1,1,1,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,0,0,1914161.5280799998,4221579.10181,0,0,0,0,0,0
1,2004,2013,-1.0,ESP24337,612,A DL Weill Arménie à Esclangon,10,4,1,4,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1912972.1768200002,4225185.95191,0,0,0,0,0,0
2,2004,2015,-1.0,ESP28461,1069,Caser Bonne Espl A Leray  Sud,70,96,1,36,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,8,0,1914106.8755700001,4223970.31527,0,0,0,0,0,0
4,2004,2014,-1.0,ESP23686,368,Prc Pompidou abs aire de jeux ,20,23,1,14,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,10,0,1913664.2449299998,4223340.19043,0,0,0,0,0,0
3,2004,2013,-1.0,ESP19940,114,Sq Ch Péguy,30,46,0,33,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1913281.5104599998,4223450.93289,0,0,0,0,0,0
1,2004,2014,2014.0,ESP12930,178,Park l durée r E Gueymard,10,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,12,0,,0,0,1913148.60734,4225278.25114,0,0,0,0,0,0
3,2004,2013,-1.0,ESP15014,1045,Ave Rh Danube dev GS Mistral,10,16,1,15,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1912545.5380400002,4222317.413380001,1,0,0,0,1,0
6,2004,2015,2020.0,ESP25812,366,Av Constantine n 06 à 24,0,10,1,9,,,0,20,1,1,1,Arbre d'espaces ouverts,1,0,0,7,0,,0,0,1914958.45738,4221458.21665,0,0,0,0,0,0
6,2015,2015,2020.0,ESP32519,346,Arrèt tram La Bruyère Est,10,84,0,7,,,0,20,2,0,0,Arbre de voirie,0,0,0,0,0,,0,0,1914671.21579,4221987.53368,0,0,0,0,0,0
2,2004,2015,2016.0,ESP19033,361,Esplan ceinture Nord-Ouest,60,1,1,1,70.0,L 123-1.7,2,6,1,1,0,Arbre de voirie,1,2,0,2,0,Alignement,0,2,1913383.86544,4225400.54749,1,1,1,0,1,1
2,2004,2015,-1.0,ESP4122,177,Pl J Moulin partie Nord Ouest,10,10,1,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,2,1915033.28561,4224763.26174,0,0,0,0,0,0
6,2004,2015,-1.0,ESP4696,575,R C Kogan centrale tléphonique,40,7,1,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,1,1,1,,5,0,1913934.3129200002,4221735.66331,0,0,0,0,0,0
6,2004,2015,2020.0,ESP2399,759,Placette Prémol,40,8,1,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,4,0,1914344.9781099998,4221801.63929,1,0,1,0,0,1
3,2004,2013,2018.0,ESP6130,193,Crs Libération Reynier Vaujany,10,1,1,1,,,0,20,1,0,0,Arbre de voirie,0,1,0,7,0,,0,0,1913058.165,4221721.55409,0,0,0,0,0,0
6,2004,2013,2019.0,ESP8412,577,Prc La Bruyère Resid SUD-EST,30,8,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,10,0,,4,0,1914913.38133,4222233.26891,1,0,0,1,0,0
2,2014,2014,2019.0,ESP31578,802,Jard Plantes J à la française,10,148,0,20,,,0,20,2,0,1,Arbre d'espaces ouverts,0,0,0,0,0,,-1,0,1914834.0451099998,4224470.53292,0,0,0,0,0,0
2,2004,2015,-1.0,ESP10072,230,Jard des Dauphins sommet ,40,9,0,8,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,5,0,1913766.0090400001,4225214.93382,0,0,0,0,0,0
4,2004,2015,2017.0,ESP19378,679,Square Marcel Peretto,20,46,0,33,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,0,0,1914571.12588,4223241.22576,0,0,0,0,0,0
4,2004,2014,2015.0,ESP14636,931,Ec F Buisson 04 R DrBordier,20,65,1,40,,,0,20,1,0,2,Arbre d'enceintes fermées,0,1,0,0,0,,31,0,1914481.29389,4223298.77799,0,0,0,0,0,0
5,2004,2013,-1.0,ESP25907,793,Cité Moyrand R Dupleix pair,20,22,1,20,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,0,,9,0,1915656.0969099998,4223499.490680001,0,0,0,0,0,0
3,2004,2013,-1.0,ESP24615,392,Sq Capitaine Camine,60,56,0,36,101.0,L 123-1.7,0,20,1,0,1,Arbre d'espaces ouverts,1,1,2,1,0,Groupé,8,0,1913228.23935,4222775.18557,0,0,0,0,0,0
2,2014,2014,2020.0,ESP32935,915,Crs Jaurès impair de Lorr/Ber,10,28,0,1,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,15,0,1913653.4957599998,4224541.67839,0,0,0,0,0,0
3,2004,2014,-1.0,ESP26971,21,R Vaujany Dagalier au terminus,50,1,1,1,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,1,,0,0,1912810.3381400001,4221450.2268,0,0,0,0,0,0
6,2004,2014,2014.0,ESP9608,526,R Esmonin sép face Carrefour,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914302.62472,4221305.69047,0,0,0,0,0,0
2,2004,2015,2020.0,ESP13243,70,Cimetière du Petit Sablon,30,8,1,7,,,1,20,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,4,0,1915502.69495,4225133.65381,1,0,0,0,1,1
2,2004,2014,2017.0,ESP19110,544,Jard Hoche Sud couronne extér,30,40,1,8,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,2,1914330.89959,4224148.61256,0,0,0,0,0,0
2,2014,2014,2020.0,ESP32937,915,Crs Jaurès impair de Lorr/Ber,10,28,0,1,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,15,0,1913642.3274400001,4224609.46125,0,0,0,0,0,0
3,2004,2014,-1.0,ESP11202,32,R R Salengro pel Hlle Blanche,10,68,1,27,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,32,2,1912956.26414,4222996.39042,0,0,0,0,0,0
2,2004,2014,2017.0,ESP28651,278,Jard Hoche cour des Mômes,20,54,1,28,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,6,0,,28,0,1914445.77232,4224121.69205,0,0,0,0,0,0
6,2004,2014,2014.0,ESP25119,31,R Esmonin IMT,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1914086.1411099997,4221350.91335,0,0,0,0,0,0
3,2004,2015,2016.0,ESP29460,492,Passag B Montferrat Schweitzer,30,42,1,31,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,23,0,1912950.89382,4222817.395880001,0,0,0,0,0,0
5,2004,2014,2019.0,ESP17104,388,Pl Ch Dullin partie centrale,20,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,4,0,,5,0,1914939.6429599999,4222570.61329,0,0,0,0,0,0
3,2009,2015,2017.0,ESP6143,613,R Louise Michel,0,120,1,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,9,1,,0,0,1912752.9026799998,4222246.393019999,0,0,0,0,0,0
4,2004,2014,2019.0,ESP3860,496,Pc Pompidou al du parc 05 à 13,70,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,1,,0,0,1913683.49238,4223201.3180599995,0,0,0,0,0,0
1,2004,2015,-1.0,ESP9261,518,Bd J Vallier ang Irvoy,20,7,1,13,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1913199.88582,4223624.967209999,0,0,0,0,0,1
3,2004,2014,2015.0,ESP27162,93,Pc Savane pelouses Nord,10,18,1,17,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,2,1912683.4320200002,4223166.378190001,1,0,1,0,1,1
3,2004,2013,2012.0,ESP14876,195,Pc Ch Elysés Ouest du lac,40,8,1,7,,,4,1,1,1,1,Arbre d'espaces ouverts,1,1,0,0,0,,4,0,1912721.12438,4221954.48387,0,0,0,0,0,1
3,2004,2015,2016.0,ESP2323,775,Ec mat Painlevé 21 Rh Danube,70,9,1,8,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,5,0,1912657.70497,4223234.32483,1,0,0,0,1,0
5,2004,2014,2014.0,ESP15199,339,Av Bossuet Helbronner Racine,40,1,1,1,,,0,11,1,1,0,Arbre de voirie,1,1,0,7,1,,0,2,1915382.6529700002,4222123.74965,1,0,1,0,0,1
5,2004,2013,2018.0,ESP12762,533,Pl  L Jouvet mail jx de boule,50,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,6,0,,0,0,1915116.04004,4222551.24407,0,0,0,0,0,0
3,2004,2014,-1.0,ESP9887,220,R R Salengro derrière biblio,40,26,1,7,,,0,20,1,2,1,Arbre d'espaces ouverts,1,1,0,1,0,,13,0,1912995.20195,4223053.94108,1,0,1,0,0,0
6,2004,2013,2017.0,ESP12111,45,Prc La Bruyère mail central,20,9,1,8,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,5,0,1914912.23483,4222250.88359,0,0,0,0,0,0
6,2009,2013,2016.0,ESP12178,270,Av Reynoard Lbruyère a Village,0,9,1,8,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,1,,5,0,1914451.2749299998,4222057.63013,0,0,0,0,0,0
5,2004,2013,-1.0,ESP20114,508,Cité Moyrand R Dupleix impair,10,101,1,20,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,0,,40,0,1915555.0538400002,4223448.9047300005,0,0,0,0,0,0
3,2004,2015,2017.0,ESP19620,602,Jard du Couvent,20,63,0,27,,,2,6,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,30,0,1913203.3915900001,4223112.10488,1,0,1,0,0,1
6,2004,2013,2016.0,ESP11683,82,Prc La Bruyère NORD mail centr,40,6,0,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,6,0,,2,0,1914843.7694700002,4222315.70312,0,0,0,0,0,0
3,2009,2015,-1.0,ESP19987,10,Hôtel Lesdiguières,10,56,0,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,1,1,0,,8,0,1913012.2660299998,4222107.30817,1,1,0,0,0,1
6,2004,2015,-1.0,ESP5126,105,Prc La Bruyère dalle Res,10,119,0,71,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,46,0,1914816.82412,4222232.50716,1,0,1,0,0,1
6,2004,2015,-1.0,ESP9596,105,Prc La Bruyère dalle Res,0,18,0,17,,,2,6,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,2,1914814.1253099998,4222281.483440001,1,0,0,0,1,1
3,2004,2013,2015.0,ESP5585,795,Ec prim n 45 R Sidi Brahim,60,1,1,1,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1913485.18234,4223055.49677,0,0,0,0,0,0
3,2004,2015,-1.0,ESP21269,492,Passag B Montferrat Schweitzer,60,3,1,3,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,1,,0,0,1912971.1750599998,4222807.7964,0,0,0,0,0,0
5,2004,2013,2016.0,ESP17083,163,Park gymnase Malherbe,40,8,1,7,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,10,1,,4,0,1915245.98055,4222783.17712,0,0,0,0,0,0
5,2004,2014,2016.0,ESP28899,120,Sq Villebois,50,6,1,4,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,2,0,1915659.96636,4224264.2426,1,0,1,0,0,1
4,2004,2013,-1.0,ESP19347,419,Av J Perrot ang J O 93 105,10,35,1,28,,,0,20,1,1,0,Arbre de voirie,1,0,0,1,0,,21,0,1915212.37595,4222939.71627,0,0,0,0,0,0
2,2004,2014,-1.0,ESP10116,1010,R Lanoyerie talus voie ferrée,10,8,1,7,,,0,11,1,1,0,Arbre de voirie,1,1,0,1,1,,4,2,1913663.1167,4223713.53428,1,0,0,0,1,0
6,2010,2015,2017.0,ESP20807,330,Allée des Romantiques pair,10,37,1,9,,,0,20,1,0,0,Arbre de voirie,0,1,0,7,1,,0,0,1914207.63156,4222153.9994,0,0,0,0,0,0
2,2004,2015,2020.0,ESP10010,175,Cimetière du Grand Sablon,20,12,1,11,,,1,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915715.75347,4225164.58997,1,0,1,0,0,1
6,2004,2015,2017.0,ESP8088,619,R A Vigny M Oisans Stalingrad,0,46,1,33,,,0,20,1,1,0,Arbre de voirie,1,0,0,9,0,,0,0,1913992.6572599998,4222043.703919999,0,0,0,0,0,0
3,2004,2013,2015.0,ESP10824,425,Ave Ronsard,60,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912999.9622,4222385.009930001,0,0,0,0,0,0
4,2004,2013,-1.0,ESP6427,703,R des Alliés Reynoard Flaubert,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1914568.5625599998,4222469.08207,0,0,0,0,0,0
6,2004,2014,2014.0,ESP29653,526,R Esmonin sép face Carrefour,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914345.80382,4221292.96719,0,0,0,0,0,0
2,2014,2014,2020.0,ESP32907,57,Crs Jaurès impair de PHD/ Lorr,10,28,0,1,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,15,0,1913711.26963,4224836.808180001,0,0,0,0,0,0
5,2004,2015,2018.0,ESP24981,20,Prc Echangeurs Valmy Gallieni,0,26,0,7,,,0,6,1,0,1,Arbre d'espaces ouverts,1,0,0,7,0,,13,1,1915443.5353299999,4224636.17236,0,0,0,0,0,0
3,2004,2014,-1.0,ESP3262,560,Le Rondeau coté impair,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1913024.3361900002,4221255.8461,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33444,77,Av Martyrs Résistance Horowitz,10,4,0,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,0,0,1912635.9121599998,4225831.76789,0,0,0,0,0,0
3,2004,2013,2012.0,ESP1540,63,Stade Bachelard,40,8,1,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,4,0,1912501.48791,4221950.79656,1,0,1,0,1,1
2,2004,2014,2014.0,ESP15493,784,R des Minimes,40,40,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,6,0,,0,0,1914722.89193,4225060.60114,1,0,1,0,0,0
4,2004,2013,-1.0,ESP24571,306,R Marquian Lesage à A Frédet,100,7,1,6,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,3,0,1913662.80712,4222476.653580001,0,0,0,0,0,0
5,2004,2013,2016.0,ESP10158,525,Centre œcuménique St Marc,50,56,0,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,2,4,0,,8,0,1915195.3661599997,4222616.44105,0,0,0,0,0,0
5,2004,2015,2017.0,ESP20095,628,Av La Bruyère Helbronner au Sq,40,1,1,1,,,2,6,1,1,0,Arbre de voirie,1,1,0,2,1,,0,2,1915145.6316,4222161.3000300005,1,0,1,0,0,1
2,2004,2015,2016.0,ESP19022,292,Bd Esplan face n 02 à 44,20,1,1,1,70.0,L 123-1.7,1,11,1,1,0,Arbre de voirie,1,1,0,7,1,Alignement,0,2,1913470.5889400002,4225396.43683,1,0,1,0,0,1
4,2004,2014,-1.0,ESP14934,1026,R Henriette Deloras,10,65,1,40,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,31,0,1913751.28034,4223135.6857,0,0,0,0,0,0
