ADR_SECTEUR;ANNEEDEPLANTATION;ANNEEREALISATIONDIAGNOSTIC;ANNEETRAVAUXPRECONISESDIAG;CODE;CODE_PARENT;CODE_PARENT_DESC;DIAMETREARBREAUNMETRE;ESPECE;FREQUENTATIONCIBLE;GENRE_BOTA;IDENTIFIANTPLU;INTITULEPROTECTIONPLU;NOTEDIAGNOSTIC;PRIORITEDERENOUVELLEMENT;RAISONDEPLANTATION;REMARQUES;SOUS_CATEGORIE;SOUS_CATEGORIE_DESC;STADEDEDEVELOPPEMENT;STADEDEVELOPPEMENTDIAG;TRAITEMENTCHENILLES;TRAVAUXPRECONISESDIAG;TROTTOIR;TYPEIMPLANTATIONPLU;VARIETE;VIGUEUR
1;2005;2015;2018;ESP1837;ESP1142;Bd J Vallier Termier à Irvoy;0 à 10 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2004;2014;2017;ESP21804;ESP982;Jard Plantes butte musée;50 à 60 cm;abies;passages fréquents et arrêts fréquents;Picea;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;Karst;vigoureux
4;2004;2014;2016;ESP29425;ESP1382;Prc Pompidou abs aire de jeux ;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille de bois mort;non;N/A;Austriaca;vigueur intermédiaire
3;2004;2013;N/A;ESP29450;ESP897;Pc Ch Elysés Maison l'enfance;70 à 80 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2013;2012;ESP22400;ESP124;Stade Bachelard;40 à 50 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
6;2004;2015;2016;ESP25309;ESP99;Sq du Pas de l'aiguille;40 à 50 cm;pseudoplatanus;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre à abattre dans les 10 ans;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
5;2004;2015;2017;ESP4592;ESP914;Sq Marcellin Berthelot;10 à 20 cm;cordata;passages fréquents ou arrêts;Alnus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Chicot de branche pourrie pris dans le tronc;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille cohabitation;non;N/A;N/A;vigoureux
5;2004;2015;2017;ESP19328;ESP1006;R R Descartes;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;Anciennes têtes de chat : cavités et pourritures dans le houppier - Réduction tous les3-4 ans;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille mise en sécurité;oui;N/A;N/A;vieillissement dépérissement
6;2008;2014;2014;ESP26739;ESP184;Av Europe Doderot a Reynoard;30 à 40 cm;nigra;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre adulte;Moyenne;Controle;oui;N/A;Austriaca;vigoureux
4;2004;2014;2014;ESP19642;ESP1083;Av Champon Diabl bleus Bougaut;40 à 50 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Taillé en rideau;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille rideau;oui;N/A;N/A;vigoureux
2;2014;2014;2020;ESP32922;ESP32840;Crs Jaurès impair de PHD/ Lorr;10 à 20 cm;lamarcki;passages fréquents ou arrêts;Amélanchier;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
5;2004;2015;2020;ESP11825;ESP1341;Av J O Wash à L Jouhaux sép;30 à 40 cm;excelsior;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigueur intermédiaire
6;2004;2015;2018;ESP12156;ESP34;R Musset de Reynoard à Pupin;10 à 20 cm;cappadocicum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;2013;ESP29420;ESP178;Sq Drevet ang Salengro Libé;60 à 70 cm;atlantica;passages fréquents ou arrêts;Cedrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Controle;non;N/A;N/A;vigoureux
2;2004;2015;N/A;ESP3215;ESP114;Pl J Moulin partie Sud Est;0 à 10 cm;coggygria;passages fréquents et arrêts fréquents;Cotinus;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vieillissement dépérissement
2;2004;2014;2015;ESP14983;ESP974;Pc 3 H St Ferjus terr pétanque;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Dominé.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;non;N/A;N/A;vigueur intermédiaire
2;2004;2013;N/A;ESP25038;ESP1029;Pl du Grésivaudan;N/A;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
1;2008;2013;N/A;ESP16673;ESP193;R Sémard dev éc commerce;10 à 20 cm;japonica;passages fréquents et arrêts fréquents;Sophora;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2015;2017;ESP28781;ESP720;Prc Echangeurs Valmy Gallieni;10 à 20 cm;cordata;passages fréquents ou arrêts;Alnus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2014;2014;ESP22221;ESP707;R Esmonin  Reynoard à Pupin ;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2014;2015;ESP21802;ESP1327;Jard Plantes J à la française;80 à 90 cm;betulus;passages fréquents ou arrêts;Carpinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre vieillissant;N/A;Aménagement pieds d'arbres;non;N/A;N/A;vigoureux
4;2004;2013;N/A;ESP14011;ESP1088;R L Lagrange face école;40 à 50 cm;robusta;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
4;2004;2013;N/A;ESP21143;ESP879;R de l'Echaillon;30 à 40 cm;serrulata;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
5;2004;2013;2018;ESP18336;ESP1421;Pl  L Jouvet mail jx de boule;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;N/A;vigoureux
3;2004;2014;N/A;ESP19246;ESP1332;Le Rondeau coté pair;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP14132;ESP661;Pc Ch Elysés Est du lac;30 à 40 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;N/A;non;N/A;Austriaca;vigoureux
2;2014;2014;2020;ESP31984;ESP570;Bd Mal Lyautet devant la Poste;10 à 20 cm;triacanthos;passages fréquents ou arrêts;Gleditsia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
6;2004;2014;N/A;ESP14279;ESP217;Terrain de proximité Prémol;10 à 20 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;N/A;non;N/A;Austriaca;vieillissement dépérissement
6;2004;2013;2017;ESP7375;ESP1398;Prc La Bruyère accés SUD;30 à 40 cm;excelsior;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
1;2014;2014;2019;ESP33370;ESP33630;Av Martyrs Tram Sud Horowitz;10 à 20 cm;americana;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
4;2004;2014;N/A;ESP7861;ESP1375;Prc Pompidou pelouse du bassin;30 à 40 cm;leylandii;passages fréquents et arrêts fréquents;Cupressocyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP2753;ESP1220;Ave Beaumarchais;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
6;2013;2013;2019;ESP32546;ESP249;Ec des Trembles;10 à 20 cm;danielli;passages fréquents ou arrêts;Euodia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
2;2004;2015;2020;ESP2600;ESP278;Cimetière du Grand Sablon;40 à 50 cm;frainetto;passages fréquents et arrêts fréquents;Quercus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2014;2014;2019;ESP33456;ESP33627;Av Martyrs impair Nord Mandela;10 à 20 cm;mandshurica;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;Mancana;vigoureux
2;2004;2015;2017;ESP22049;ESP278;Cimetière du Grand Sablon;60 à 70 cm;lawsoniana;passages fréquents et arrêts fréquents;Chamaecyparis;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
4;2004;2014;2014;ESP14607;ESP678;R Peretto Berthelot Gay Lussac;20 à 30 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Erreur essence;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2014;2014;2020;ESP33179;ESP957;R Frédéric Taulier;10 à 20 cm;kobus;passages fréquents ou arrêts;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
3;2004;2014;2014;ESP23421;ESP1233;R H Dagalier;20 à 30 cm;cordata;passages fréquents et arrêts fréquents;Alnus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2014;N/A;ESP14274;ESP467;Av Europe ang Cure Bourse;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Erreur essence;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2015;2018;ESP20863;ESP873;Bd J Vallier voie tram impair;20 à 30 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2015;2018;ESP3414;ESP1005;R Ninon Vallin park;20 à 30 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Erreur espèce;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;2016;ESP28328;ESP107;Ec prim J Jaurès n 09;20 à 30 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;Purpurascens;vigoureux
3;2004;2014;2014;ESP7622;ESP837;R Vaujany Libération Dagalier;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Têtes de chat;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille mise en sécurité;oui;N/A;N/A;vigueur intermédiaire
4;2004;2014;2014;ESP12616;ESP503;Pc Pompidou pel face 09 à 13;80 à 90 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Suspicion de Massaria. Surveillance pathologique.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
3;2004;2015;2016;ESP2797;ESP117;Sortie A 480 st Bachelard;20 à 30 cm;paniculata;passages fréquents et arrêts fréquents;Koelreuteria;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
4;2004;2015;2018;ESP22663;ESP683;R P Mérimée la Bifurk;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille cohabitation;non;N/A;N/A;vigoureux
5;2004;2014;2014;ESP30796;ESP1349;Av Bossuet Helbronner Racine;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Têtes de chat;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille mise en sécurité;oui;N/A;N/A;vigueur intermédiaire
2;2004;2015;2017;ESP25665;ESP809;Bd Esplan pair n 02 à 44;100 à 110 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;Têtes de chat à entretenir;ESP151;Arbre de voirie;Arbre vieillissant;Arbre vieillissant;N/A;Controle;oui;N/A;N/A;vieillissement dépérissement
6;2008;2015;2018;ESP28508;ESP216;Av M Reynoard LBruyère  Alliés;10 à 20 cm;triacanthos;passages fréquents et arrêts fréquents;Gleditsia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;Inermis;vigoureux
4;2004;2014;N/A;ESP23641;ESP508;R Paul Bourget;10 à 20 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. Chanticleer;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;Chanticleer;vigoureux
1;2009;2015;2020;ESP23508;ESP795;Pt Catane Nord Vallier Voirie;0 à 10 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2004;2015;2016;ESP1893;ESP167;Sq Belmont ang R St Nicolas;10 à 20 cm;soulangiana;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2014;2014;2020;ESP33091;ESP1196;Crs La Fontaine impair ;10 à 20 cm;lutea;passages fréquents ou arrêts;Cladastris;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;Remplacement;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
4;2004;2013;N/A;ESP27228;ESP506;R Léo Lagrange piste cyclable;30 à 40 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Chicots de bois à retailler proprement;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
2;2014;2014;2020;ESP32921;ESP32840;Crs Jaurès impair de PHD/ Lorr;10 à 20 cm;platanor;passages fréquents ou arrêts;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;Vallis clausa;vigoureux
6;2004;2015;2017;ESP22921;ESP1166;Chem du tram;60 à 70 cm;robusta;passages fréquents ou arrêts;Populus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
6;2007;2015;N/A;ESP15331;ESP921;Jard des Poêtes;10 à 20 cm;paniculata;passages fréquents ou arrêts;Koelreuteria;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
4;2004;2015;2017;ESP23651;ESP1238;Av J O nord 140 RIA Chapitre;40 à 50 cm;deodara;passages fréquents et arrêts fréquents;Cedrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP5581;ESP898;Pc Ch Elysés pel petit train;50 à 60 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2015;N/A;ESP18852;ESP304;Pl J Moulin partie Nord Ouest;10 à 20 cm;paniculata;passages fréquents et arrêts fréquents;Koelreuteria;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2013;2018;ESP18965;ESP144;Crs Libération Rondeau Ec Libé;10 à 20 cm;orientalis;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2013;N/A;ESP15274;ESP545;R Pupin des Ecrins au tunnel;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Protection à mettre en place;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
1;2004;2013;N/A;ESP24337;ESP1277;A DL Weill Arménie à Esclangon;10 à 20 cm;americana;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
2;2004;2015;N/A;ESP28461;ESP1024;Caser Bonne Espl A Leray  Sud;70 à 80 cm;deodara;passages fréquents et arrêts fréquents;Cedrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Erreur espèce - Lierre;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
4;2004;2014;N/A;ESP23686;ESP1382;Prc Pompidou abs aire de jeux ;20 à 30 cm;sempervirens;passages fréquents et arrêts fréquents;Cupressus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP19940;ESP1080;Sq Ch Péguy;30 à 40 cm;colurna;passages fréquents ou arrêts;Corylus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
1;2004;2014;2014;ESP12930;ESP8;Park l durée r E Gueymard;10 à 20 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP15014;ESP143;Ave Rh Danube dev GS Mistral;10 à 20 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;2020;ESP25812;ESP1164;Av Constantine n 06 à 24;0 à 10 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Erreur espèce;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2015;2015;2020;ESP32519;ESP224;Arrèt tram La Bruyère Est;10 à 20 cm;monspessulanum;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;Nouveau;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
2;2004;2015;2016;ESP19033;ESP1203;Esplan ceinture Nord-Ouest;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;70;L 123-1.7;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;Têtes de chat à entretenir - Grosse cavité à la base d'une importante charpentière (à couper ou à haubaner);ESP151;Arbre de voirie;Arbre adulte;Arbre vieillissant;N/A;Taille mise en sécurité;non;Alignement;N/A;vigueur intermédiaire
2;2004;2015;N/A;ESP4122;ESP304;Pl J Moulin partie Nord Ouest;10 à 20 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigueur intermédiaire
6;2004;2015;N/A;ESP4696;ESP1262;R C Kogan centrale tléphonique;40 à 50 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Essence ne correspondant pas sur le terrain;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;N/A;oui;N/A;N/A;vigoureux
6;2004;2015;2020;ESP2399;ESP459;Placette Prémol;40 à 50 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;2018;ESP6130;ESP1227;Crs Libération Reynier Vaujany;10 à 20 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2013;2019;ESP8412;ESP1247;Prc La Bruyère Resid SUD-EST;30 à 40 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille cohabitation;non;N/A;N/A;vigoureux
