ADR_SECTEUR;ANNEEDEPLANTATION;ANNEEREALISATIONDIAGNOSTIC;ANNEETRAVAUXPRECONISESDIAG;CODE;CODE_PARENT;CODE_PARENT_DESC;DIAMETREARBREAUNMETRE;ESPECE;FREQUENTATIONCIBLE;GENRE_BOTA;IDENTIFIANTPLU;INTITULEPROTECTIONPLU;NOTEDIAGNOSTIC;PRIORITEDERENOUVELLEMENT;RAISONDEPLANTATION;REMARQUES;SOUS_CATEGORIE;SOUS_CATEGORIE_DESC;STADEDEDEVELOPPEMENT;STADEDEVELOPPEMENTDIAG;TRAITEMENTCHENILLES;TRAVAUXPRECONISESDIAG;TROTTOIR;TYPEIMPLANTATIONPLU;VARIETE;VIGUEUR
1;2014;2014;2019;ESP33407;ESP33624;Av Martyrs impair Sud Horowitz;10 à 20 cm;suber;passages fréquents ou arrêts;Quercus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
4;2004;2015;2017;ESP8327;ESP738;Voie E O Cargo à J Perrot;30 à 40 cm;altissima;passages fréquents et arrêts fréquents;Ailanthus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;2017;ESP9994;ESP495;Cimetière St Roch;40 à 50 cm;lawsoniana;passages fréquents et arrêts fréquents;Chamaecyparis;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;Cépé de plusieurs pieds;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2014;2019;ESP27552;ESP769;R P Claudel sous bois;40 à 50 cm;altissima;passages fréquents et arrêts fréquents;Ailanthus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
4;2004;2015;2017;ESP12565;ESP735;Sq Bajatière Chem de l'église;90 à 100 cm;N/A;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;Arbre très dégradé mais réduit;ESP174;Arbre d'espaces ouverts;Arbre vieillissant;Arbre vieillissant;N/A;Abattage;non;N/A;N/A;vieillissement dépérissement
6;2004;2014;2014;ESP8173;ESP1125;Alpexpo park;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de prolongement;non;N/A;N/A;vigoureux
6;2009;2015;2018;ESP5310;ESP922;Al de la Sylphide ang Vigny;10 à 20 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Façade;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
5;2015;2015;2020;ESP33638;ESP857;R Pont Carpin intérieur;10 à 20 cm;styraciflua;passages fréquents ou arrêts;Liquidambar;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;Nouveau;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
2;2004;2015;2017;ESP16902;ESP495;Cimetière St Roch;40 à 50 cm;lawsoniana;passages fréquents et arrêts fréquents;Chamaecyparis;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2013;2016;ESP9475;ESP432;Prc La Bruyère NORD mail centr;30 à 40 cm;excelsior;quelques passages;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;N/A;vigoureux
5;2004;2013;2017;ESP30293;ESP206;Sq H Mauchant face 16 Voirie;30 à 40 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP22442;ESP471;R C Kogan pelouse IMT;10 à 20 cm;hippocastanum;passages fréquents et arrêts fréquents;Aesculus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;2018;ESP27453;ESP776;Centre social Prémol;40 à 50 cm;cordata;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2014;2014;ESP16916;ESP340;Jard de Ville;80 à 90 cm;platyphyllos;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Claquage longitudinal sur charpentière en prolongement d'une blessure, certainement suite à un arrachement, Arrachement de charpentiere en partie supérieur du houppier. Diagnostic complémentaire : Vérifier l'état de l'écorce sur une charpentière (craquelu;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
1;2004;2015;2017;ESP5452;ESP330;R Hermite Raspail à Alembert;10 à 20 cm;colurna;passages fréquents et arrêts fréquents;Corylus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2004;2015;2018;ESP23487;ESP326;Coulée verte Esclangon;10 à 20 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Erreur espèce;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2013;2016;ESP22214;ESP705;R Pupin de Esmonin aux Ecrins;N/A;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Protection à mettre en place + Mulch (arbre affaibli);ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
5;2004;2015;2017;ESP17406;ESP703;Cité Léon Jouhaux;40 à 50 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;Dominé - probablement brûlé sur le flanc côté parking;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2004;2014;2014;ESP25205;ESP954;Parc Vallier partie centrale;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
6;2004;2015;2017;ESP25315;ESP552;Av Europe Ouest station Tram;30 à 40 cm;cordata;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2013;2016;ESP23965;ESP748;R Esmonin Blum au rond point;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2014;2014;2019;ESP33354;ESP33630;Av Martyrs Tram Sud Horowitz;10 à 20 cm;americana;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
2;2004;2013;N/A;ESP17985;ESP594;R Hébert pair Chanrion Verdun;10 à 20 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Corail sur le tronc;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;Negenia;vigoureux
6;2004;2015;N/A;ESP15352;ESP1410;Espace Chantal Mauduit;0 à 10 cm;N/A;passages fréquents et arrêts fréquents;Amélanchier;N/A;N/A;Arbre d'avenir incertain;de 6 à 10 ans;N/A;Arbustif;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
4;2009;2014;N/A;ESP21109;ESP732;Ch église Monge Berthelot;0 à 10 cm;petraea;passages fréquents et arrêts fréquents;Quercus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. Columnaris;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;Columnaris;vigoureux
4;2004;2014;N/A;ESP29880;ESP62;Ave du Grand Serre pair;20 à 30 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
4;2004;2015;2020;ESP7880;ESP1097;Ch Gordes pourtour gym Munch;20 à 30 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP16518;ESP1386;Prc La Bruyère dalle Res;0 à 10 cm;siliquastrum;passages fréquents ou arrêts;Cercis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
4;2004;2014;2014;ESP14334;ESP673;R Kennedy Jacquard à Louvois;20 à 30 cm;japonica;passages fréquents et arrêts fréquents;Sophora;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille mise en sécurité;non;N/A;N/A;vigoureux
1;2004;2015;2018;ESP5888;ESP787;R Adrien Ricard;30 à 40 cm;hippocastanum;passages fréquents et arrêts fréquents;Aesculus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP29896;ESP897;Pc Ch Elysés Maison l'enfance;80 à 90 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;N/A;non;N/A;Austriaca;vigoureux
6;2004;2015;2017;ESP25787;ESP1260;Al Romantiques Musset LBruyère;10 à 20 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2007;2015;N/A;ESP7466;ESP921;Jard des Poêtes;10 à 20 cm;paniculata;passages fréquents ou arrêts;Koelreuteria;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;oui;N/A;N/A;vigoureux
6;2004;2013;2017;ESP29656;ESP538;Prc LaBruyère SUD mail central;30 à 40 cm;sylvestris;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille de bois mort;non;N/A;N/A;vigoureux
5;2004;2014;N/A;ESP7741;ESP399;R Col Driant Pltte dev école;10 à 20 cm;tomentosa;passages fréquents et arrêts fréquents;Paulownia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;N/A;oui;N/A;N/A;vigoureux
2;2004;2015;2017;ESP13468;ESP1309;R Cdt Rozan Janssen talus;30 à 40 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
4;2004;2014;N/A;ESP20682;ESP675;R DrBordier pair;10 à 20 cm;siliquastrum;passages fréquents et arrêts fréquents;Cercis;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Blessure de branche arrachée;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
6;2004;2014;N/A;ESP16771;ESP467;Av Europe ang Cure Bourse;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP8092;ESP98;R Stalingrad Vigny à Ma Oisans;10 à 20 cm;triacanthos;passages fréquents et arrêts fréquents;Gleditsia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;Inermis;vigoureux
1;2006;2015;2018;ESP4775;ESP482;Qu Claude Bernard;20 à 30 cm;cerris;passages fréquents et arrêts fréquents;Quercus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP22587;ESP872;Pc Ch Elysés Ouest;40 à 50 cm;N/A;passages fréquents et arrêts fréquents;Thuja;N/A;N/A;Arbre à abattre dans les 10 ans;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2009;2015;2017;ESP5249;ESP915;Allée des Romantiques pair;10 à 20 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2015;2017;ESP25087;ESP1260;Al Romantiques Musset LBruyère;10 à 20 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP19696;ESP124;Stade Bachelard;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2013;2016;ESP26445;ESP256;R FG Lorca n 12 à 18;10 à 20 cm;verrucosa;passages fréquents ou arrêts;Betula;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
1;2004;2013;N/A;ESP28019;ESP485;R Esclangon Vercors à Weil;40 à 50 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
3;2004;2014;2014;ESP11661;ESP430;R Salengro sép Libé Schweitz ;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. 'Austriaca';ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;Haute;Taille formation et mise au gabarit;non;N/A;Austriaca;vigoureux
3;2004;2013;N/A;ESP3480;ESP124;Stade Bachelard;40 à 50 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2014;N/A;ESP28300;ESP1324;Cité Vignes Huchon à Halage;20 à 30 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Sablé;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
1;2004;2013;N/A;ESP27978;ESP7;A A Lorraine Jaures à la Gare;10 à 20 cm;hippocastanum;passages fréquents et arrêts fréquents;Aesculus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;N/A;oui;N/A;N/A;vigoureux
3;2004;2014;N/A;ESP22953;ESP430;R Salengro sép Libé Schweitz ;10 à 20 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
3;2004;2014;2014;ESP15403;ESP404;Pc Savane entrée Ronserail Sud;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille de bois mort;non;N/A;Austriaca;vigueur intermédiaire
5;2013;2013;2019;ESP31774;ESP607;Bd Clémenceau J d'arc à Driant;10 à 20 cm;serrulata;passages fréquents ou arrêts;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;Shirotae;vigoureux
2;2004;2014;2015;ESP13484;ESP974;Pc 3 H St Ferjus terr pétanque;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;non;N/A;N/A;vigueur intermédiaire
3;2004;2014;2015;ESP19927;ESP874;Pc Savane stab aire de jeux;20 à 30 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
3;2004;2014;2014;ESP7621;ESP836;R Hilaire de Chardonnet;20 à 30 cm;cordata;passages fréquents et arrêts fréquents;Alnus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP2798;ESP600;Al Lys Rouge salle polyvalente;20 à 30 cm;excelsior;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigueur intermédiaire
5;2004;2014;2014;ESP28938;ESP1349;Av Bossuet Helbronner Racine;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Têtes de chat;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigueur intermédiaire
1;2014;2014;2019;ESP33494;ESP33621;Av Martyrs pl Mandela impair;10 à 20 cm;sylvestris;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
5;2005;2015;2017;ESP30853;ESP377;Bd J Pain Tram Lyautet Mairie;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2014;2014;2020;ESP33585;ESP142;Qu jongkind Tarillon Lachman;10 à 20 cm;amurense;passages fréquents ou arrêts;Syringa;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
3;2004;2014;2019;ESP23324;ESP153;Pc Savane terrains pétanque ;20 à 30 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP14662;ESP724;Pc Ch Elysés Ouest du lac;10 à 20 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
1;2004;2015;2016;ESP15895;ESP940;Ec C Bernard q la Graille;70 à 80 cm;domestica;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP13901;ESP600;Al Lys Rouge salle polyvalente;10 à 20 cm;betulus;passages fréquents et arrêts fréquents;Carpinus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP29907;ESP658;Sq Capitaine Camine;60 à 70 cm;tomentosa;passages fréquents ou arrêts;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2014;2014;ESP4256;ESP639;Cité Moyrand E Cartan le mail ;60 à 70 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;TMA par rapport aux nids de chenilles processionnaires, piège en place.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille mise en sécurité;non;N/A;Austriaca;vigoureux
5;2004;2015;2018;ESP15183;ESP720;Prc Echangeurs Valmy Gallieni;70 à 80 cm;N/A;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Controle;non;N/A;N/A;vigoureux
5;2004;2015;2017;ESP28867;ESP204;Av J O Washington Jouhaux sép;10 à 20 cm;excelsior;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
5;2004;2015;2017;ESP20593;ESP1127;Prc Ouagadougou stabilisé Sud;10 à 20 cm;sylvestris;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;Haute;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2015;2020;ESP12188;ESP66;Ferme Prémol;40 à 50 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2004;2014;N/A;ESP25929;ESP1094;Av Grande Chartreuse pair;20 à 30 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
6;2004;2014;2014;ESP25823;ESP219;Av Europe EDF;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2004;2014;N/A;ESP17969;ESP359;R A de Chissé;60 à 70 cm;nigra;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Taillé (têtes de chat);ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;Italica;vigueur intermédiaire
2;2004;2015;2017;ESP23536;ESP495;Cimetière St Roch;30 à 40 cm;lawsoniana;passages fréquents et arrêts fréquents;Chamaecyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Cépé de plusieurs pieds;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2015;2020;ESP12331;ESP720;Prc Echangeurs Valmy Gallieni;30 à 40 cm;N/A;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;envahie de lierre;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
5;2006;2014;N/A;ESP23711;ESP379;R Col Driant cote école;10 à 20 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
